id,price1
15433,296.18210623247626
16477,406.97314697265625
15608,461.18456970214845
4957,217.04200378417968
9095,411.6000360107422
12618,473.76696262904574
17259,273.05411560058593
6906,375.04077027529763
20713,347.4140993245443
15305,834.8041140136718
5370,457.6459692382813
20079,753.9136108398437
5574,489.05533020019527
8049,239.9342645263672
3493,3394.47396484375
7390,599.2973278808594
12996,385.6423034667969
150,345.57354396856397
7941,435.3094882870629
16993,340.1030334472656
18502,444.9593267822265
1046,283.7230670166016
17121,389.36565384928383
15629,584.0371598307293
18932,790.0017700195312
8131,403.1370151367188
6926,394.68678588867186
11131,452.3616755487352
10941,344.95435302734376
12030,314.2135658617776
17959,663.0546669108073
14464,746.2649084472656
18288,315.3643109169612
17404,1051.1669067382813
930,2369.1120556640626
10001,663.6360410853795
7044,2977.1159326171874
17375,297.15535034179686
13231,279.6440081787109
3147,1294.2534057617188
4856,432.5882580566406
14757,673.9502913411459
14918,484.50272739374066
10947,207.36838498942058
17853,333.2291827392578
6359,996.1946569824219
14331,616.2762485351562
6111,434.61805847167966
20276,2639.9081787109376
10660,1569.2708829752605
4222,298.32991908035
20592,631.8578421340217
1023,1830.9521543666297
14844,511.94421999184067
11145,813.720107421875
12578,696.1043820219495
8668,260.68952880859376
18474,423.4831237792969
9807,418.8047985839844
15911,1248.3587548828125
3721,979.5111877441407
19353,950.4962813313801
17362,300.46705932617186
11120,980.293881971571
18867,513.5166363525391
17178,305.5738031005859
6879,529.9516931152343
4802,583.5226916503907
15451,293.898916015625
15857,497.18199894205736
3179,834.0859753417969
7258,349.92500854492187
6247,484.20692443847656
14378,456.59927559407555
9308,1070.76005859375
8879,476.41344970703125
9484,474.69422424316406
7676,898.0118455009825
14419,482.1616908772786
19097,205.3052362060547
168,2306.9696044921875
4427,292.3280326334635
12771,473.7498986816406
17299,404.2938995361328
5118,298.7066665327626
12040,507.5608392283917
13747,610.8515637207031
18751,390.8526306152344
5227,507.2134873570034
12100,568.7318908691407
17604,452.6091339111328
1218,488.9929949951172
18775,288.2103016357422
10853,253.2507198079427
3168,242.85820547921315
14636,216.0000991821289
7927,220.8111083984375
17035,431.4964837646485
8762,262.7200661214193
2152,662.3084423828125
17152,278.2239953613281
9824,353.53924108886724
8142,3890.57646484375
15932,598.1222778320313
1141,349.92500854492187
17330,4042.1939550781253
19889,466.7364473470052
4915,500.3763037109375
693,493.0321134440104
14449,622.1231726074218
1975,470.17784118652344
4055,471.44390625
13336,755.9334716796875
15678,582.1920703124999
8491,490.7755206298828
15115,281.9436602783203
14146,510.94341552734375
19296,407.52477588471913
13281,479.9889819335938
20363,399.44505615234374
13879,196.23764404296875
7859,214.26498942541696
18819,469.58275292968756
3538,687.1216186523437
13185,238.88875061035156
10595,384.7612630208333
857,738.4299377441406
7654,357.678139444987
12429,410.01360229492184
18200,547.6509191894531
9710,455.7368389892578
12240,622.9547089972245
2939,326.76100646972657
120,391.4817051188151
11548,1227.9899780273438
5261,995.4613110351563
5598,487.1573406982422
7679,480.78591186523437
1820,520.5133646647135
3259,530.4687133789063
623,394.6206082763672
10503,485.1280151367188
9267,480.3992016601562
16624,1488.9371484375001
20850,750.6541316731771
9821,422.7793740234375
4693,397.807978515625
14824,599.5643969726563
14096,671.1221907552083
6149,296.0161492919922
6373,576.191798828125
12989,676.2268619791666
5547,429.18549072265625
5420,1760.7299291992188
2058,1048.9871215820312
20958,467.12963134765624
13945,990.8899080403646
6245,381.8545458984375
15624,393.9508900146484
13317,361.54647204589844
1802,395.9899169921875
18216,339.7116180419922
17276,402.497344156901
10247,668.56298265439
9532,1391.4084236653646
1568,402.040771484375
13427,498.40798034667966
12689,262.6763739013672
9955,994.524227294922
8860,434.184033203125
9425,336.17815897623694
19772,872.9289331054688
5233,1334.9525292968751
12556,616.6983520507813
11977,291.0847521294488
17523,864.2668369140625
4760,1396.630869140625
17714,246.4596283976237
12022,405.8211706542969
9905,2429.342861328125
205,452.0692938523066
11438,222.38525146484375
13352,712.4130470106336
17203,438.1879852294922
650,428.62202514648436
11186,3824.686264648438
6485,478.3643341064453
17370,2453.8011865234375
19084,378.0995666503906
6484,821.6281091308595
5341,251.47605224609376
8138,505.56109375
8708,455.94927209472655
6397,444.82940673828125
12836,406.33691589355465
12251,360.0436981201172
17860,191.4915157561241
2181,586.6816071661087
19757,903.607362467448
143,383.8752526855469
13111,588.3125696382068
7723,784.5193310546874
13060,371.75043334960935
7508,499.0323028564453
12366,289.0486297607422
10779,412.629091796875
11653,362.85902053881455
13751,419.9748754882812
15564,470.10229431152345
11454,252.45498107910157
10572,591.3551506347656
5140,496.0311676025391
1523,198.68778228759766
20160,1294.2534057617188
9103,411.71681823730466
14595,2435.99951171875
9727,659.0089892578126
7265,342.45323181152344
15253,499.55870666503904
15590,1306.4630834960938
9682,303.72017578124996
15271,463.7485107421875
18032,425.7880085912594
14029,449.80122802734377
8552,658.5827404785157
15074,474.4037086123512
11288,395.8537030029297
20607,1739.077314453125
1184,395.0115112304687
1651,395.3860538736979
7177,354.919873046875
1834,242.21837768554687
17391,1975.4083014322916
9564,415.440321858724
17589,396.78831103515626
2022,755.9334716796875
1552,548.8695983886719
7158,790.0017700195312
7311,240.02618299614204
20026,332.22591308593746
16405,1990.6484375
17235,617.4467614746094
15558,602.057333984375
8468,482.6610485839844
7424,461.803720703125
7307,2844.5914208984377
18602,1209.9917016601562
7421,244.26228088378906
2801,326.74138427734374
6154,198.74805450439453
3296,346.4647495524088
8568,861.4033386230469
9285,257.7357786342076
16978,431.8758270263672
17817,1773.0141943359376
7127,951.7875988769531
6890,249.03492736816406
3057,647.37041015625
10994,732.3254912127677
10840,748.9257202148438
14037,1147.8912182617187
9685,431.850410929362
14404,352.8229992675781
9165,200.31421006266277
6006,205.23293029785157
5819,269.2973162841797
8709,473.2933459472656
18154,474.06384216308595
808,383.13615661621094
9059,616.3671372767858
15285,794.2695520019531
2081,3124.508525390625
17823,523.8539123535156
15500,1032.1209350585937
1068,499.01605224609375
9008,680.7029418945312
4204,229.6614245605469
6919,2180.7118822854663
12720,566.6829333496094
15904,487.1285406643866
5606,331.6758526010665
8893,573.1698754882813
12084,256.26223907470705
7485,465.550732421875
11935,846.663857421875
17576,335.00733093261715
10746,617.7788696289062
426,450.5579354422433
364,2277.8911816406253
12415,228.76744537353517
5546,379.1271173095703
12801,720.6323211263021
4203,1655.4964477539063
12857,305.68629455566406
3163,199.0009765625
20485,2015.2155688476564
10786,258.63371120411705
20165,618.5728234863282
8038,296.156201171875
7474,217.71702604166668
16133,1928.0987695312501
12048,514.47556640625
911,313.2763093436105
14767,375.47358886718746
19044,447.61721069335937
12538,530.225703125
11676,566.2280432179583
154,426.77605895996095
4829,1904.5545322265625
2485,572.4139245605469
15721,342.50242309570314
16235,1195.3528906249999
8337,936.8677734375
15320,513.1101521809896
6963,435.0697774902777
5470,424.9100325113932
1262,444.16883544921876
4487,586.5776513671875
4409,402.95441543116715
4027,1549.4603466796875
2,265.6714137776693
17707,657.0832800292969
10810,474.8334545026507
381,621.3482971191406
3743,548.6691589355469
6388,491.0454536946615
13531,499.0323028564453
9761,748.8958129882812
11540,403.63994567871094
10024,323.3065308101593
19053,436.68843811035157
20654,425.7880085912594
17347,241.85784057617187
7237,337.12997252660534
18971,401.3371209716797
17000,391.07838798704915
19585,277.51298299153643
14974,686.6622320847284
13045,321.91228756859186
11866,2147.7321337890626
16764,228.0993542480469
8099,439.8180303955078
10714,1050.9395410156249
7537,337.6536906738281
1828,518.8607788085938
8170,501.7701110839844
7499,358.0718994140625
18825,540.2016101074219
13661,209.89480041503907
9501,449.80122802734377
1706,597.6909737141928
2739,399.0684051513672
17997,441.97607421875
487,369.8068700636386
7782,370.0485550944011
2373,971.0393371582031
17478,534.404892578125
615,738.2237375488281
3741,439.4841552734375
14957,648.2439794921875
430,377.82987548828123
2007,335.2540126953125
17652,496.20678161621095
18160,526.0569531250001
8735,374.94801330566406
18121,1050.9395410156249
4125,3142.811044921875
6897,294.7869673665365
16646,391.06059204101564
13731,584.5141052246094
4524,504.51774914550776
14108,1334.9525292968751
17782,446.16092895507813
7382,567.4189013671876
11839,498.7468566894531
15281,242.97522735595703
14840,965.0534568168107
17682,373.7433176560175
9898,607.2199307454428
18766,593.8591441514757
13555,644.0529736328125
3798,224.3449502205017
9207,447.8793842424665
10862,406.8210826416016
10624,346.93419982910154
10905,298.4606848144531
19255,552.2317077636719
18233,422.72905811321925
4872,529.4781750488281
9626,398.709623413086
13113,454.5524019837991
18793,244.24612823486328
15019,645.0165783691407
7970,303.26286022949216
6346,1007.9394763183594
3287,587.9077014160157
9179,515.0838452148437
5523,839.0277270507813
3676,544.9799603271484
5772,365.090380859375
18087,437.2306209716797
8476,492.99482177734376
3375,372.4808264160156
14759,498.8620147705078
13247,528.9207861328125
20691,245.79580993652343
17700,398.17258850097653
4998,448.21964599609373
8528,361.30786193847655
2700,406.68469299316405
14012,383.3855484619141
7375,398.8223065185547
12102,434.5841381835937
7804,315.8117948860289
13608,705.6419384765625
11052,464.53686639694945
13933,473.9869842529297
9043,385.9234716796875
14417,296.18210623247626
13488,649.5132666015625
13607,844.0842443847656
950,1678.0097436523438
20644,1136.29732421875
6002,2129.238521321615
18246,1003.1798156738281
10561,278.0223449707031
7439,198.95790100097656
20636,406.02561950683594
11782,592.7632863623464
8554,1638.4298608398437
6651,399.2200836481091
11948,433.3259596761067
17885,331.5031561279297
20649,2240.130464425223
20433,296.01076171875
14405,496.98442504882814
1959,569.4859375
17026,2441.05623046875
10442,307.8634403076172
12912,470.6405364990234
18348,450.4547399902344
17934,2666.09236328125
8428,449.0054168701172
6200,698.9613037109375
10687,264.9325408935547
16547,1391.5005810546875
5778,253.43877807617187
18683,2603.8786117645705
19052,1128.639637858073
18688,573.6637280273437
18266,704.1863305664062
4292,982.8431079101563
719,849.4304382324219
18846,3012.1423681640626
12644,582.6729919433594
17614,494.59373596191404
20756,653.443818359375
1408,305.00520568847656
19075,295.11800781249997
11681,602.3310801866319
10488,461.46513305664064
17223,653.3893786621094
10992,309.1993829345703
19379,1756.3467407226562
10896,377.8442559157422
18871,198.94271087646484
2815,377.36167419433593
18307,291.1907297435502
19536,338.56359602829355
12667,4052.6293085937496
16623,581.8400927734375
1628,360.3671126883371
17431,578.0872009277343
7934,322.57669832669774
12817,197.14049247233072
5156,333.7765979003906
6588,540.80310546875
14847,652.4220161946614
1775,400.70153869628905
19167,663.4017004394532
2929,378.0555877685547
9609,350.1386828613281
16711,1630.705177734375
20594,559.0461389160157
8202,1819.529765625
4507,448.2863452148438
1944,482.46567236486663
18003,615.2047607073104
14287,3275.4704248046874
2224,391.07838798704915
6178,410.0988389078776
6267,1171.4085986328125
10508,303.57592346191404
8089,464.4158666992188
3450,548.6691589355469
14507,452.3760679117838
18783,309.3710650634766
15726,977.4194883510045
20260,450.7029632568359
10638,493.47234130859374
10414,395.69086181640625
19375,481.6853493245443
1902,885.4304159050862
13834,634.7490014648438
11807,2603.8786117645705
741,596.4593615722656
10497,469.7689050292969
12241,2011.1428051757812
4714,496.18726330566403
8258,1869.4665942382812
13588,1226.042087402344
17446,393.40940734863284
732,727.7279809570313
3326,2448.23216796875
12012,238.94955964587984
5688,571.8919372558594
13342,388.9738275146484
6583,569.2721948242188
4774,862.070875
6026,217.84941131591796
7111,542.0126904296875
15353,313.8220122767857
18425,659.8263720703126
2368,298.88774841308594
10979,302.17830139160156
7717,349.14243469238284
1576,306.65162292480466
7154,556.9384716796875
15871,560.6045714290769
18659,327.69443501790363
3162,472.09117919921874
5694,429.74460998535153
11042,477.65981323242187
7370,323.2833648681641
5218,454.4112016601563
7190,790.0017700195312
9020,2055.457741699219
19313,384.7612630208333
5550,510.2896203613281
4359,569.390087890625
17103,620.5641739908854
4795,1697.031728515625
8197,315.06809112451947
2953,317.5976206917811
10716,2034.0888256835938
3746,511.72884025065105
14973,586.5176416015624
20578,833.7257263183594
1564,1354.6648315429688
5424,952.0151635742188
12116,450.8246612548828
20085,454.73393651551083
3762,264.8160729980469
2406,237.05811370849608
19657,359.9456024169922
7855,273.75180480957033
16586,625.6652960495721
9799,421.3119030761719
11444,308.67046325683594
11800,539.7487487792969
3107,1266.9600410388764
20285,1198.4669742838541
9080,679.020090250651
6635,466.2732183837891
17395,281.72828552246096
12184,843.0981359863281
17100,384.5715710449219
16148,1126.1918310546876
7903,498.5830487060547
12608,836.5515720214844
666,472.61279479980465
18100,431.49894775390624
14717,401.71938850911454
13324,364.52960964239213
14189,297.32951782226564
3461,1949.3510579427084
19775,2009.4422900390625
4075,384.79380859375
19111,439.6617186806927
7551,258.681951764788
20848,331.7081664730804
9140,732.3286694335937
6740,426.63026468912756
15578,363.62729846191405
14791,563.963134765625
16497,473.7564709472656
13686,788.5774293736049
20762,518.6004736328125
2364,232.53292694091797
12545,357.058776529948
10225,600.3881945800781
13221,264.4056724732786
14812,259.44631321498326
16530,287.6103430175781
315,451.1010839301215
6953,613.8547814941406
4723,609.6707434082032
17802,836.1790815875289
11484,4048.7800732421874
1874,299.0320129394531
4649,312.56011596679684
18207,479.9118109130859
4386,260.7789706420898
6434,413.03897045739905
3069,366.33410323079426
15930,598.9765930175781
14733,425.7768823242187
3883,430.47332641601565
9445,447.66728472028456
2352,507.5545196533203
9247,340.1376495361328
15399,277.6326712036133
18039,574.3220089518229
15398,697.8302661132813
15033,308.68217041015623
4934,495.2223987630208
3224,466.49339416503904
18343,2177.3665844726565
10785,593.7159919937376
12486,2616.496220703125
17587,426.9942712402344
11340,398.31787841796876
9742,305.6586230428197
5505,378.5450358072917
20423,373.0469689941406
15009,419.11783325195313
8734,382.15721008300784
2263,439.5490692138672
136,448.9926159435454
12916,426.94682556152344
3873,476.07765218098956
11464,441.07306111653645
4512,755.9334716796875
6069,572.052143717448
18268,385.93395568847654
14624,399.36833780924474
10060,343.14270772298175
17500,347.26384520128033
1898,203.9543765258789
448,230.88489135742188
18279,286.83468941824776
11814,416.07598536900116
5878,274.07300946916854
20559,441.9412740071615
95,500.9522079031808
11020,571.3348664434525
20380,438.9513940429688
3868,1917.9756103515624
8365,699.8198913574219
17476,295.9464025878906
11208,311.3143054199219
3037,223.38036590576172
8940,472.500169110539
2491,459.17686157226564
2404,583.4729012044271
20204,553.7844473857576
11037,1747.8447509765624
3814,2784.3816927083335
6838,2134.338653134301
4456,280.4922760009766
4646,301.1238128662109
15179,1503.0453564453123
18208,321.4479754638672
10478,470.10229431152345
17102,2063.4860677083334
20097,634.26119140625
18990,677.7649308268228
18569,992.3591423152044
11445,321.7206527099609
20948,380.02511230468747
16346,602.4421851632295
12943,422.6594409179687
18835,480.9074298095703
1589,466.5811897786458
13127,415.21518859863284
11731,388.6121875
937,1975.203427734375
7788,2852.507236328125
8664,151.64377929687498
8067,375.04077027529763
1779,821.3248734031265
9520,498.87140434337795
6943,422.1976306152344
13212,475.8509112548828
8456,2408.5582128906253
14297,199.51086181640625
9677,454.61234985351564
19908,3887.6409375000003
11764,579.7769168540877
13543,465.54760960557724
15722,595.3029174804688
1989,350.6846069335937
11105,448.4205792236328
13906,383.83460693359376
20739,334.3425067138672
8778,549.2876708984375
6720,673.6869880371094
15000,370.87633858816963
2021,2033.8732568359374
14950,1768.8683369140626
16974,219.2110688273112
9174,593.8591441514757
10376,429.16839477539065
16875,281.1328237827846
20791,568.66025390625
1495,870.1216210394965
14807,449.9753625488281
17196,541.8211839773994
3126,267.7184464343843
224,179.41919448877945
4431,423.04389892578126
17635,224.4178189086914
10562,408.5180177815755
18993,1355.0729052734375
16661,413.0237023925781
8248,495.8614416503906
13296,367.4409429931641
14649,1472.3799755859375
5229,1731.8449877929688
870,324.645260925293
8417,498.53883972167966
18408,574.3687634277344
10985,404.7114001464844
14380,1522.4518994140626
1533,558.4919584147135
17366,3741.0398974609375
4062,738.7991833496094
11915,507.5608392283917
12151,499.01605224609375
10307,471.98002107747396
15813,471.9701879882813
2557,441.7919596354167
10761,895.9002558244977
11718,299.0509033203125
16459,189.28260650634766
15032,1034.434581298828
5471,544.9799603271484
19998,1641.5391821289063
18633,247.61711853027344
16221,366.33767883300777
9290,541.0321649169922
10743,461.18456970214845
5266,2748.2534521484376
14926,395.9189727783203
13230,405.78602175758
15913,191.4915157561241
9147,456.6598278808594
9818,693.1608618977864
14995,1994.1787060546876
6422,202.94254390074715
15945,2537.282138671875
17358,227.9091373494466
6020,525.9084460449219
9120,599.5643969726563
13362,1928.4489165039063
7543,677.5121875
13076,4755.7617752046135
10332,448.1387854003906
1861,288.86631184895833
14118,303.1114123535156
12920,449.05210388183593
17466,272.6198999023437
13515,348.9627276611328
8717,1381.900247093564
20453,318.08396911621094
3021,252.5125064900716
16358,358.9952685546875
601,382.99248772515193
5659,472.70105895996096
3214,449.64897210657296
14901,263.4919134521484
5559,418.19097211565287
4572,446.02864701334636
2866,253.43877807617187
16079,836.1790815875289
4661,445.04723571777345
5125,239.9342645263672
2762,395.0330810546875
6515,289.10363220214845
12736,401.5975848388672
10483,322.68821828690784
15443,391.07838798704915
13449,488.0713653564453
2577,573.8458153948102
18251,323.8506516520182
5512,2041.438873046875
18184,483.51247436523437
17022,363.3000463344029
7408,3406.957817382812
11195,369.5622338867188
7798,498.56874389648436
14413,801.4995520019531
18543,458.346977335612
8973,721.0066613769532
14726,347.17034545898434
13668,496.99743001302085
15631,338.56359602829355
1417,2400.9340234375
14360,397.0386199951172
15657,625.6652960495721
11428,1441.073866048177
12915,548.6527001953125
10781,392.0823105875651
16938,455.5879858398438
14497,3089.82943359375
10410,786.9321124093192
8210,226.82346313476563
16391,404.82746541341146
10635,289.1565496826172
11984,793.3947229003907
11768,796.1604511317132
10128,802.0265869140625
5248,471.8858276367188
17386,501.4423913574219
9322,1198.629813639323
4372,289.1565496826172
1203,388.545520072362
17749,286.36179455566406
14161,324.8711096191406
1584,461.60242949955045
5954,585.9348327636719
12217,273.12108337402344
3531,379.96287902832034
16022,1709.9814233398438
9920,488.1332722691127
7151,987.1257142962831
15096,212.86819122314455
10731,364.36579650878906
1671,251.27955576578773
7975,504.5445874023437
3374,313.9791625976562
20089,1994.1787060546876
15046,292.9430139160156
8375,2284.7203955078126
18434,1014.656103515625
12944,1488.9371484375001
18201,464.7955792236328
14654,584.5141052246094
8846,274.99269104003906
19426,495.7654235839844
3002,455.52456827799483
16898,333.1453399658203
12381,548.6527001953125
5403,324.9924206542969
10636,488.8056848144531
17657,499.0099639892578
5906,923.9469942220053
20124,404.08874084472654
5467,371.3924334716797
15521,346.9903877766927
69,611.5007930501303
20890,2997.6243359375003
10868,426.67346435546875
583,609.0153853352865
10035,498.7674565831303
11101,616.6983520507813
428,418.5020196533203
5356,212.84314422607423
3399,371.1087111816406
4782,436.6259686279297
17495,295.8045012168278
10586,316.32037658691405
10653,425.92784319196426
16097,880.6784924316406
16841,485.1579616292318
4995,731.468076171875
642,369.1386804199219
4535,312.39166870117185
19798,267.52722625732423
13801,970.2545300292968
17177,215.88223653342504
10682,755.9592529296875
20807,201.76533996582032
9953,180.9378874665374
6830,387.0477176862444
6626,299.0320129394531
14393,389.5127331542969
11830,2599.9781347656253
8703,358.1105157470703
1541,361.1105244954427
15169,379.8964562988281
9246,506.4904577636719
11356,464.59435681733623
17931,487.15289646693634
4071,392.4981613879213
15967,793.1640783691406
14434,2614.642177734375
18395,670.7932336425781
12054,212.06780731201172
7978,698.9613037109375
3998,321.30269897460937
844,458.00103759765625
9917,292.4616540527344
789,1822.6660595703124
4380,395.84141988118495
17154,867.8227229817708
12305,767.8260959472657
10217,484.715971069336
15029,505.3928749593099
18588,192.2389392089844
15108,587.0440657552083
4398,760.334365234375
20298,285.16405090332034
8637,784.70763671875
7803,401.355087483724
2234,401.80259765625
18852,711.2862158203125
4917,498.40798034667966
17300,292.21649536132816
6672,365.75506286621095
4035,508.78950038364957
906,929.3283488769531
10733,448.98379699707027
18020,768.309600423177
9656,828.2738732910157
16982,305.50655239722835
16418,447.57513732910155
7305,399.36833780924474
14375,777.5391760253906
19926,1786.5348796426551
1192,488.9862976074219
4373,350.20451538085933
20095,514.5578993733724
17288,1249.7098999023438
19227,388.5466709391276
12811,313.14778279622396
11345,633.9455395507812
8577,420.32096964518223
13321,1648.870869140625
9861,279.87280334472655
738,607.3358422851563
11672,1501.44728515625
19516,613.0914135742187
12511,447.63783264160156
7145,390.1180668613662
17837,378.5958917236328
17209,1026.7723876953125
1657,242.9813690185547
3384,308.39135009765624
11526,987.1257142962831
16394,497.5561651611328
18417,305.6586230428197
20418,1136.9412128906251
5176,1198.470556640625
555,624.7964526367188
10989,170.30015625
14880,482.57740112304685
1800,1341.6152661132812
17094,1978.6450805664062
5013,671.1221907552083
9176,553.6339233398437
16519,1359.110140904018
12873,449.52703857421875
9013,2329.1665771484377
13103,252.634365234375
6344,462.77230346679687
20034,717.2301391601562
5940,332.69721313476566
19000,2823.7407421875
17586,511.54894185384114
8862,308.8731939489953
1050,589.3458565266927
8823,243.49048187255858
15413,230.46636810302735
3096,277.40691471354165
9433,2222.2610205078126
12871,598.8544616699219
12540,633.9455395507812
2963,547.5432916259765
11967,389.11634521484376
4236,300.2091979980469
17353,300.3201385498047
5905,304.21506197102866
13596,450.7029632568359
394,1356.4270776367189
16802,374.4417395019531
10281,648.9897766113281
8413,548.8870987374441
8791,524.8854652777777
6727,496.01463317871094
20572,1824.7920141601562
18357,748.8958129882812
509,272.63695068359374
7945,415.8144152832031
4242,275.44426025390624
13666,435.42857666015624
10176,359.98939514160156
922,772.4116345214843
20814,1328.6029077148437
20273,1147.2012661132812
17133,436.8888548990885
15485,891.9515500074242
8300,1403.8866805752841
4796,325.21592224121093
807,1365.664326171875
14138,1499.0064697265625
14198,200.92377471923828
11049,343.0220558733259
12603,398.0033721923828
20417,397.75269470214846
9312,377.3511492919922
5492,759.824204624721
6511,389.97023315429686
8071,2903.1127587890624
16034,1405.5887003580729
13357,300.34206722005206
7088,521.4405041503906
7694,375.09033752441405
1986,563.963134765625
17129,387.21329223632813
8119,537.5078161621093
17122,524.8042176920573
11802,390.6717565917969
3059,498.04738313802085
13192,383.83460693359376
7120,266.88943359375
10165,366.66801582889764
6401,315.8358489990234
4969,661.6369612630208
329,344.8783544921875
6273,1690.8942163085937
20767,283.0681311035156
3090,502.4726928710937
14579,275.6817484828404
18980,306.47621927897137
12323,240.01709747314453
18810,348.2897772216797
17398,478.01859765625
5834,401.9924328613281
16580,614.8075463867187
13150,755.9334716796875
17130,401.24074157714847
343,435.9408612060547
15363,2055.457741699219
31,343.68056678479127
10693,311.5972491455078
16963,418.73832885742183
15850,1454.0368041992188
10133,449.02562438964844
6309,705.16458984375
8527,296.0161492919922
19152,423.56522402808775
17648,390.6418906656901
10526,687.7379821777344
20386,1705.1299389648439
10110,327.3908660888672
17442,341.45341878255215
20870,324.80316772460935
11243,270.78879103887647
4366,562.1054040527345
10037,2823.7407421875
1388,292.7343811035156
5963,299.26026997884117
7414,307.4532340764092
6308,530.6113024902344
16837,729.0193924534397
19290,783.8544208635602
3582,181.67351715087892
2556,335.8355621776092
13510,880.6987084960938
5893,1425.4024674479167
13487,298.4606848144531
15973,359.4266387939453
6692,499.0323028564453
13844,300.5081170654297
15616,354.85743713378906
12198,376.4670928955078
6159,457.96100219726566
19871,435.88156933593746
2725,516.0770831298828
16158,663.0505031040736
470,1182.1193196614583
2702,422.3158502197266
15632,645.0165783691407
12542,1156.8745141601562
10437,386.8876404971169
4611,509.4568572998047
16822,351.8713023324061
19294,229.66033020019532
11324,350.46083006068636
6970,660.9332653808594
10175,275.7594152832031
14822,505.77655639648435
1833,2390.354328598002
9640,398.4607537841797
9476,298.2760919189453
2194,252.45498107910157
5673,412.2596118164063
17385,589.7884106445313
641,2349.5970144786006
9098,431.55852661132815
13575,447.2068817836216
20579,551.5702355957031
6887,401.4419720458984
18403,388.0560906982422
17460,460.58227355957035
12092,2150.3641455078123
7170,244.24612823486328
13416,526.4446697998046
14954,184.50847515287856
316,465.3901220703125
5764,300.52289208984377
10121,365.090380859375
14026,513.7979772949218
6659,398.0033721923828
3665,496.78125671386715
13956,383.0839624023438
20288,200.31421006266277
674,464.50960629820213
20179,261.845339477539
13764,398.0033721923828
19311,448.1760192871094
10319,340.6115118408203
9049,482.05059834798175
2061,277.51298299153643
20293,249.55502986653647
8646,322.35604281180247
11538,599.0155881347657
2809,422.3103643798828
8722,452.19619140625
17445,356.131982421875
10457,502.9884045410156
921,459.0843426513672
20788,1063.2197924804686
6698,1492.204326171875
14538,422.3652197265625
20712,209.62025085449218
12747,298.9818572998047
535,1270.6890161132812
15592,410.6186993408203
2878,494.2837371826172
15334,698.8468884277344
6360,934.0823478190105
6942,417.5640301513672
5301,471.7544130452474
5848,492.506123046875
4721,1036.9528295898438
1610,282.8348081170945
1015,1071.8360465494793
11581,298.2760919189453
